編號,詞,TF,DF
4144,年進,83,78
4145,很快,82,74
4146,年因,82,79
4147,密集,82,76
4148,對方,82,69
4149,將全,82,77
4150,家企,82,72
4151,大房,82,29
4152,國華,82,28
4153,在明,82,78
4154,品組,82,74
4155,口氣,82,75
4156,凸顯,82,77
4157,動機,82,53
4158,南台,82,57
4159,即便,82,72
4160,公路,82,34
4161,兩者,82,75
4162,八年,82,65
4163,光學,82,66
4164,偵測,82,58
4165,佳績,82,78
4166,偏低,82,72
4167,仍未,82,81
4168,也同,82,81
4169,院的,82,63
4170,開設,82,64
4171,金投,82,72
4172,量大,82,77
4173,足以,82,77
4174,託銀,82,46
4175,誘因,82,65
4176,艦機,82,62
4177,網的,82,60
4178,的過,82,76
4179,督導,82,44
4180,的模,82,75
4181,的勞,82,63
4182,理監,82,47
4183,為自,82,71
4184,為未,82,77
4185,沒想,82,72
4186,機銷,82,62
4187,此事,82,74
4188,本適,82,51
4189,是高,82,80
4190,有無,82,67
4191,改造,82,51
4192,會今,82,72
4193,料的,82,68
4194,明會,82,71
4195,於本,82,79
4196,收的,82,77
4197,日後,82,74
4198,敲定,82,74
4199,指示,82,64
4200,拖累,82,74
4201,技大,82,68
4202,憂心,82,74
4203,息的,82,69
4204,引擎,81,62
4205,已於,81,80
4206,平價,81,52
4207,巨大,81,53
4208,專訪,81,72
4209,宣告,81,70
4210,天然,81,41
4211,大專,81,51
4212,在家,81,63
4213,地上,81,42
4214,在下,81,79
4215,司股,81,64
4216,品價,81,67
4217,卻是,81,79
4218,兩項,81,78
4219,光集,81,45
4220,化工,81,61
4221,前國,81,78
4222,低階,81,59
4223,價差,81,53
4224,元化,81,68
4225,光三,81,33
4226,作用,81,62
4227,依法,81,60
4228,作機,81,66
4229,以房,81,22
4230,不景,81,73
4231,金及,81,68
4232,都很,81,78
4233,轉讓,81,32
4234,車輛,81,53
4235,過半,81,63
4236,起薪,81,29
4237,足率,81,50
4238,越來,81,66
4239,評價,81,74
4240,術研,81,68
4241,菁英,81,58
4242,船舶,81,33
4243,聯想,81,57
4244,站穩,81,76
4245,瞄準,81,75
4246,的核,81,77
4247,的差,81,77
4248,為重,81,78
4249,為這,81,76
4250,月將,81,76
4251,是人,81,72
4252,於全,81,76
4253,攤位,81,55
4254,或許,81,77
4255,提名,81,39
4256,我的,81,62
4257,強震,81,41
4258,愈多,81,74
4259,度與,80,76
4260,已連,80,72
4261,往往,80,77
4262,年終,80,55
4263,市調,80,71
4264,大聯,80,33
4265,大投,80,61
4266,場傳,80,69
4267,名度,80,71
4268,力行,80,34
4269,勃發,80,77
4270,占全,80,68
4271,則為,80,74
4272,元計,80,73
4273,億至,80,66
4274,列入,80,67
4275,低的,80,73
4276,五家,80,64
4277,額達,80,75
4278,離職,80,46
4279,長高,80,68
4280,量達,80,70
4281,過高,80,65
4282,軟銀,80,35
4283,近五,80,74
4284,資成,80,68
4285,考驗,80,73
4286,美市,80,60
4287,節目,80,37
4288,科的,80,68
4289,當選,80,63
4290,的有,80,74
4291,看出,80,78
4292,理黃,80,76
4293,理張,80,74
4294,滿載,80,64
4295,灣之,80,44
4296,氛圍,80,77
4297,會要,80,71
4298,是目,80,79
4299,日經,80,55
4300,散裝,80,26
4301,會及,80,73
4302,方的,80,74
4303,替代,80,65
4304,很重,80,74
4305,情境,80,50
4306,店面,80,45
4307,布第,79,71
4308,家上,79,65
4309,在鴻,79,60
4310,善的,79,77
4311,向政,79,53
4312,同事,79,47
4313,出身,79,70
4314,到底,79,73
4315,力不,79,72
4316,來越,79,65
4317,傳承,79,60
4318,亮點,79,71
4319,三越,79,30
4320,人為,79,73
4321,也相,79,75
4322,上有,79,76
4323,馬達,79,39
4324,門的,79,72
4325,輪胎,79,19
4326,農民,79,26
4327,計價,79,48
4328,與服,79,66
4329,與全,79,76
4330,續開,79,75
4331,的通,79,76
4332,的製,79,71
4333,用領,79,70
4334,的傳,79,77
4335,理公,79,57
4336,法遵,79,38
4337,款項,79,48
4338,求增,79,74
4339,業大,79,70
4340,果供,79,55
4341,未實,79,34
4342,有四,79,77
4343,月內,79,73
4344,日出,79,73
4345,換機,79,63
4346,找出,79,67
4347,性能,79,47
4348,府上,78,66
4349,宣示,78,73
4350,展中,78,67
4351,家中,78,64
4352,大銀,78,42
4353,外銀,78,35
4354,外不,78,24
4355,器的,78,57
4356,區間,78,65
4357,動駕,78,35
4358,儒鴻,78,22
4359,印刷,78,38
4360,務所,78,66
4361,全的,78,69
4362,前四,78,45
4363,到國,78,74
4364,做法,78,73
4365,備忘,78,50
4366,保留,78,74
4367,個別,78,70
4368,不滿,78,67
4369,並於,78,74
4370,上最,78,72
4371,不明,78,75
4372,一周,78,63
4373,一份,78,65
4374,體育,78,33
4375,須要,78,74
4376,馬上,78,70
4377,電站,78,32
4378,金檢,78,38
4379,輕鬆,78,71
4380,迎接,78,70
4381,費的,78,67
4382,計第,78,60
4383,行開,78,70
4384,要客,78,69
4385,萎縮,78,62
4386,舊換,78,46
4387,示範,78,52
4388,的選,78,76
4389,的物,78,69
4390,的東,78,69
4391,的房,78,54
4392,的強,78,75
4393,用人,78,57
4394,為首,78,75
4395,濟發,78,67
4396,滿意,78,68
4397,海嘯,78,59
4398,每次,78,67
4399,有資,78,71
4400,有業,78,71
4401,會受,78,73
4402,有上,78,74
4403,易日,78,69
4404,整理,78,70
4405,於日,78,72
4406,日報,78,69
4407,日商,78,62
4408,新客,78,57
4409,技創,78,51
4410,承作,78,44
4411,忘錄,78,50
4412,年市,77,68
4413,幅增,77,74
4414,年之,77,69
4415,小的,77,72
4416,實的,77,70
4417,定性,77,67
4418,察人,77,49
4419,季可,77,69
4420,失業,77,40
4421,在三,77,73
4422,光金,77,29
4423,力於,77,72
4424,前有,77,75
4425,元至,77,69
4426,兒童,77,37
4427,加值,77,60
4428,前八,77,56
4429,前兩,77,72
4430,前仍,77,75
4431,個產,77,59
4432,事的,77,70
4433,三名,77,66
4434,體市,77,69
4435,險資,77,49
4436,附近,77,69
4437,間內,77,72
4438,長力,77,70
4439,配息,77,52
4440,選手,77,25
4441,路商,77,57
4442,貨物,77,42
4443,要能,77,71
4444,被視,77,72
4445,要到,77,69
4446,茂迪,77,22
4447,臺灣,77,32
4448,與投,77,70
4449,罕見,77,63
4450,等待,77,69
4451,礦砂,77,41
4452,研討,77,55
4453,用資,77,44
4454,然不,77,76
4455,灣半,77,44
4456,深度,77,58
4457,法的,77,63
4458,氣不,77,70
4459,業結,77,72
4460,機廠,77,54
4461,會推,77,71
4462,會前,77,70
4463,收表,77,66
4464,智康,77,22
4465,放緩,77,67
4466,房養,77,18
4467,恐將,77,71
4468,家金,76,60
4469,學者,76,59
4470,對新,76,70
4471,實上,76,72
4472,季出,76,62
4473,天期,76,18
4474,在開,76,74
4475,大國,76,60
4476,在股,76,61
4477,國等,76,73
4478,在歐,76,63
4479,國小,76,32
4480,在兩,76,73
4481,善基,76,35
4482,周刊,76,53
4483,則表,76,69
4484,司也,76,74
4485,反傾,76,25
4486,又以,76,73
4487,到美,76,62
4488,匯兌,76,43
4489,券業,76,48
4490,副局,76,63
4491,出去,76,64
4492,元收,76,61
4493,來首,76,64
4494,健全,76,66
4495,之路,76,69
4496,介紹,76,66
4497,五月,76,46
4498,人可,76,69
4499,以中,76,71
4500,上大,76,75
4501,三天,76,60
4502,高橋,76,37
4503,預防,76,46
4504,額約,76,72
4505,雙雄,76,53
4506,院院,76,62
4507,際板,76,27
4508,關稅,76,41
4509,量約,76,68
4510,重心,76,71
4511,買家,76,57
4512,資夏,76,58
4513,課稅,76,41
4514,訊號,76,55
4515,行不,76,67
4516,與鴻,76,64
4517,股獲,76,60
4518,能持,76,71
4519,經紀,76,38
4520,總是,76,66
4521,的解,76,66
4522,的確,76,71
4523,界預,76,70
4524,的收,76,67
4525,的壓,76,70
4526,為有,76,75
4527,深入,76,71
4528,正確,76,69
4529,每日,76,59
4530,比上,76,62
4531,正向,76,68
4532,業進,76,69
4533,東陽,76,16
4534,會增,76,70
4535,時機,76,68
4536,新研,76,68
4537,月上,76,74
4538,推薦,76,47
4539,D產,76,45
4540,手上,76,76
4541,恩平,76,24
4542,座談,76,57
4543,彭淮,75,31
4544,年與,75,72
4545,子賢,75,33
4546,對抗,75,58
4547,子的,75,65
4548,就在,75,71
4549,將出,75,72
4550,少了,75,66
4551,太電,75,40
4552,大於,75,64
4553,天數,75,65
4554,壟斷,75,46
4555,堪稱,75,74
4556,大企,75,56
4557,在業,75,71
4558,在智,75,68
4559,品發,75,68
4560,台資,75,53
4561,則在,75,74
4562,停車,75,41
4563,候選,75,39
4564,出不,75,74
4565,傷害,75,58
4566,停工,75,47
4567,何煖,75,17
4568,人氣,75,64
4569,以國,75,74
4570,件供,75,58
4571,以不,75,71
4572,不及,75,68
4573,點火,75,40
4574,限公,75,55
4575,運商,75,57
4576,載客,75,37
4577,較多,75,68
4578,資持,75,48
4579,買回,75,44
4580,要等,75,66
4581,複製,75,60
4582,要原,75,73
4583,著重,75,67
4584,花蓮,75,37
4585,總監,75,66
4586,等方,75,74
4587,童子,75,33
4588,監督,75,57
4589,的展,75,61
4590,的安,75,64
4591,王文,75,28
4592,煖軒,75,17
4593,淮南,75,31
4594,汙染,75,50
4595,更重,75,72
4596,是對,75,70
4597,新人,75,51
4598,成了,75,65
4599,感應,75,54
4600,寬鬆,74,49
4601,將增,74,70
4602,實在,74,68
4603,寶可,74,35
4604,定在,74,73
4605,威航,74,15
4606,大獎,74,49
4607,均有,74,68
4608,在南,74,53
4609,品等,74,70
4610,台鐵,74,18
4611,品及,74,67
4612,原物,74,53
4613,升溫,74,70
4614,原廠,74,42
4615,力挺,74,67
4616,到位,74,60
4617,別人,74,54
4618,人電,74,50
4619,價也,74,68
4620,仍維,74,64
4621,供客,74,64
4622,一舉,74,71
4623,來一,74,71
4624,仍可,74,72
4625,不振,74,69
4626,一張,74,59
4627,一件,74,67
4628,黨立,74,47
4629,電董,74,65
4630,陸經,74,55
4631,雄市,74,37
4632,遠百,74,21
4633,逾放,74,27
4634,過剩,74,61
4635,購夏,74,51
4636,說法,74,72
4637,談到,74,67
4638,訪問,74,63
4639,要成,74,72
4640,見到,74,62
4641,要再,74,73
4642,融商,74,54
4643,草案,74,47
4644,航局,74,25
4645,聯手,74,67
4646,者對,74,70
4647,破局,74,55
4648,的薪,74,51
4649,的概,74,67
4650,的提,74,67
4651,為市,74,70
4652,模的,74,67
4653,極大,74,71
4654,日至,74,71
4655,曾在,74,71
4656,是主,74,70
4657,捷運,74,48
4658,扣除,74,65
4659,承擔,74,64
4660,年間,74,70
4661,廢棄,73,31
4662,年持,73,71
4663,將較,73,69
4664,實踐,73,58
4665,將不,73,71
4666,多晶,73,32
4667,大宗,73,66
4668,女兒,73,37
4669,場商,73,67
4670,基型,73,51
4671,場中,73,70
4672,嘗試,73,60
4673,園市,73,35
4674,呆帳,73,44
4675,各式,73,66
4676,務與,73,71
4677,可夢,73,34
4678,到現,73,66
4679,則可,73,71
4680,前公,73,72
4681,六大,73,60
4682,保的,73,52
4683,介面,73,57
4684,人潮,73,53
4685,亞泥,73,16
4686,一筆,73,61
4687,但今,73,72
4688,主席,73,64
4689,下富,73,58
4690,颱風,73,39
4691,開董,73,60
4692,通報,73,42
4693,財金,73,50
4694,資法,73,56
4695,表的,73,65
4696,行對,73,59
4697,行員,73,43
4698,緊密,73,66
4699,統旺,73,67
4700,益比,73,49
4701,球電,73,56
4702,獎項,73,47
4703,現況,73,67
4704,理吳,73,63
4705,物的,73,53
4706,為此,73,73
4707,海旗,73,63
4708,機發,73,67
4709,業都,73,70
4710,業總,73,61
4711,機大,73,70
4712,榮海,73,42
4713,業永,73,38
4714,是鴻,73,56
4715,是透,73,70
4716,是讓,73,67
4717,有時,73,66
4718,板債,73,27
4719,期大,73,64
4720,於明,73,67
4721,擴產,73,55
4722,承銷,73,34
4723,提列,73,45
4724,才的,73,61
4725,拉抬,73,65
4726,徐旭,72,27
4727,年股,72,58
4728,張兆,72,23
4729,年最,72,69
4730,年景,72,59
4731,已不,72,68
4732,大選,72,57
4733,國防,72,35
4734,外傳,72,63
4735,國聯,72,62
4736,塑四,72,35
4737,商圈,72,41
4738,司經,72,62
4739,各方,72,66
4740,占整,72,63
4741,別股,72,21
4742,制定,72,54
4743,前也,72,71
4744,公務,72,47
4745,佣金,72,25
4746,休金,72,24
4747,供的,72,63
4748,做大,72,62
4749,但目,72,69
4750,供更,72,68
4751,以為,72,69
4752,人物,72,56
4753,也曾,72,70
4754,人分,72,70
4755,人以,72,54
4756,人也,72,68
4757,不太,72,66
4758,頭的,72,60
4759,雙位,72,66
4760,長時,72,64
4761,辦事,72,52
4762,變得,72,66
4763,要加,72,62
4764,融海,72,56
4765,總體,72,66
4766,羅斯,72,41
4767,的華,72,67
4768,百年,72,56
4769,的家,72,62
4770,生命,72,58
4771,的I,72,65
4772,為高,72,67
4773,然是,72,68
4774,為提,72,71
4775,為人,72,65
4776,清淨,72,34
4777,殺價,72,46
4778,業鏈,72,58
4779,業為,72,63
4780,業最,72,71
4781,業控,72,26
4782,業應,72,65
4783,未達,72,55
4784,書長,72,66
4785,有近,72,66
4786,智財,72,38
4787,暢旺,72,67
4788,是成,72,67
4789,旭東,72,27
4790,料庫,72,47
4791,捐贈,72,39
4792,按照,72,68
4793,拍板,72,62
4794,慧衣,72,15
4795,幣貶,71,53
4796,已進,71,69
4797,往年,71,61
4798,建案,71,28
4799,年半,71,63
4800,專長,71,43
4801,寬頻,71,41
4802,對這,71,71
4803,學歷,71,42
4804,存放,71,36
4805,奧運,71,43
4806,大品,71,65
4807,壯大,71,65
4808,可用,71,65
4809,可獲,71,62
4810,利申,71,16
4811,升任,71,53
4812,動員,71,57
4813,到新,71,69
4814,全方,71,64
4815,億支,71,37
4816,俄羅,71,40
4817,中長,71,63
4818,但有,71,70
4819,二極,71,60
4820,上百,71,66
4821,以大,71,70
4822,以一,71,67
4823,不小,71,65
4824,非洲,71,30
4825,開辦,71,46
4826,革命,71,53
4827,際上,71,64
4828,長幅,71,68
4829,錯的,71,65
4830,錢包,71,35
4831,進台,71,60
4832,足夠,71,65
4833,超市,71,35
4834,購併,71,39
4835,貨動,71,59
4836,討會,71,51
4837,訊傳,71,61
4838,表態,71,64
4839,蔡力,71,25
4840,而非,71,69
4841,者都,71,68
4842,與三,71,54
4843,股盈,71,52
4844,續投,71,66
4845,續下,71,64
4846,第六,71,61
4847,秉持,71,66
4848,稅制,71,32
4849,確的,71,66
4850,看見,71,63
4851,發起,71,64
4852,的未,71,62
4853,的推,71,68
4854,的對,71,68
4855,用藥,71,36
4856,的使,71,63
4857,瑞軒,71,11
4858,球智,71,56
4859,理商,71,50
4860,率已,71,68
4861,灣新,71,47
4862,源的,71,62
4863,測廠,71,49
4864,此時,71,65
4865,業對,71,61
4866,案子,71,57
4867,有自,71,67
4868,東方,71,44
4869,有明,71,66
4870,期在,71,70
4871,月在,71,70
4872,智擎,71,15
4873,會一,71,69
4874,是會,71,69
4875,是我,71,64
4876,是去,71,68
4877,新南,71,46
4878,新公,71,54
4879,抗議,71,50
4880,指導,71,56
4881,應器,71,46
4882,式裝,71,45
4883,微幅,70,63
4884,店的,70,56
4885,年為,70,69
4886,店家,70,40
4887,廠也,70,67
4888,崇棠,70,20
4889,客運,70,25
4890,季節,70,61
4891,實有,70,67
4892,大江,70,13
4893,大戰,70,55
4894,大市,70,65
4895,場也,70,68
4896,國營,70,47
4897,喜愛,70,65
4898,受限,70,67
4899,周四,70,60
4900,周一,70,52
4901,名卡,70,22
4902,助益,70,67
4903,助理,70,34
4904,兆順,70,22
4905,前為,70,68
4906,並進,70,65
4907,上銀,70,25
4908,個交,70,61
4909,他不,70,65
4910,七年,70,65
4911,下台,70,63
4912,世光,70,30
4913,高中,70,40
4914,險管,70,40
4915,遵循,70,54
4916,車載,70,40
4917,跡象,70,65
4918,貿聯,70,11
4919,證期,70,43
4920,行表,70,61
4921,要來,70,66
4922,行可,70,62
4923,薪幅,70,26
4924,萬至,70,55
4925,自去,70,66
4926,縣市,70,48
4927,續三,70,68
4928,約為,70,63
4929,程的,70,62
4930,的變,70,65
4931,的衝,70,65
4932,益的,70,66
4933,申辦,70,38
4934,用途,70,57
4935,的布,70,63
4936,的團,70,61
4937,的加,70,62
4938,瑞銀,70,23
4939,用水,70,26
4940,潮流,70,65
4941,樺漢,70,19
4942,森電,70,15
4943,極投,70,67
4944,業單,70,49
4945,業合,70,61
4946,望藉,70,67
4947,未有,70,69
4948,晶矽,70,30
4949,會改,70,60
4950,更換,70,55
4951,易的,70,62
4952,日矽,70,39
4953,本來,70,68
4954,最具,70,67
4955,數科,70,13
4956,施崇,70,20
4957,於其,70,69
4958,收在,70,66
4959,展銀,69,29
4960,學合,69,48
4961,天表,69,66
4962,埔寨,69,31
4963,在法,69,67
4964,在年,69,68
4965,升高,69,61
4966,及美,69,66
4967,又有,69,63
4968,前還,69,64
4969,出面,69,58
4970,合國,69,60
4971,出第,69,64
4972,動式,69,49
4973,傳言,69,59
4974,優異,69,64
4975,到來,69,67
4976,出台,69,67
4977,儀式,69,60
4978,事項,69,51
4979,也與,69,67
4980,也為,69,67
4981,今已,69,66
4982,世昌,69,13
4983,高科,69,56
4984,驚人,69,61
4985,馬拉,69,34
4986,雖有,69,63
4987,配件,69,46
4988,車電,69,51
4989,農產,69,24
4990,遞延,69,59
4991,轉移,69,53
4992,輔助,69,57
4993,資台,69,54
4994,讓員,69,52
4995,計的,69,62
4996,被迫,69,65
4997,號召,69,58
4998,與應,69,54
4999,能再,69,66
5000,續提,69,65
5001,紅色,69,50
5002,綜效,69,61
5003,立於,69,66
5004,等五,69,62
5005,的聯,69,64
5006,的損,69,63
5007,班費,69,26
5008,留下,69,60
5009,班族,69,45
5010,為是,69,66
5011,母親,69,35
5012,歐系,69,42
5013,正新,69,17
5014,機與,69,63
5015,極體,69,58
5016,業體,69,52
5017,會被,69,64
5018,有興,69,69
5019,有能,69,62
5020,柬埔,69,31
5021,板供,69,50
5022,會展,69,33
5023,有五,69,67
5024,有二,69,63
5025,有了,69,59
5026,據金,69,62
5027,曾任,69,60
5028,暑假,69,53
5029,是企,69,66
5030,換算,69,62
5031,提撥,69,39
5032,慧財,69,32
5033,括台,69,64
5034,房價,69,42
5035,成一,69,64
5036,巴西,68,34
5037,年投,68,62
5038,將逐,68,62
5039,學系,68,52
5040,富智,68,18
5041,寶座,68,59
5042,局副,68,60
5043,多樣,68,61
5044,國製,68,38
5045,在手,68,64
5046,國公,68,52
5047,可運,68,39
5048,南部,68,50
5049,司投,68,44
5050,前看,68,63
5051,卡位,68,59
5052,元資,68,55
5053,價走,68,63
5054,出更,68,64
5055,前就,68,64
5056,到三,68,63
5057,個性,68,56
5058,來會,68,66
5059,中興,68,45
5060,仍持,68,66
5061,仍以,68,68
5062,不對,68,63
5063,之上,68,63
5064,不出,68,59
5065,點名,68,61
5066,際電,68,55
5067,降價,68,54
5068,鋼市,68,34
5069,金昨,68,56
5070,量可,68,60
5071,通的,68,52
5072,調度,68,59
5073,要提,68,62
5074,蒐集,68,56
5075,能達,68,62
5076,與技,68,62
5077,背光,68,37
5078,置的,68,65
5079,者不,68,66
5080,經有,68,65
5081,統整,68,56
5082,示出,68,61
5083,的感,68,59
5084,發商,68,52
5085,熱銷,68,56
5086,準會,68,48
5087,洲盃,68,53
5088,業將,68,61
5089,望第,68,60
5090,是當,68,65
5091,會公,68,64
5092,方政,68,51
5093,明天,68,52
5094,拜訪,68,54
5095,抗癌,68,30
5096,悠遊,68,24
5097,強的,67,64
5098,形容,67,64
5099,從中,67,65
5100,徐世,67,11
5101,層面,67,61
5102,小學,67,44
5103,將使,67,63
5104,季不,67,58
5105,大公,67,57
5106,品開,67,58
5107,善用,67,56
5108,司與,67,65
5109,動電,67,49
5110,占營,67,58
5111,周三,67,62
5112,典範,67,53
5113,入中,67,61
5114,人關,67,57
5115,倫敦,67,39
5116,依然,67,64
5117,但現,67,63
5118,也說,67,65
5119,中裕,67,25
5120,信任,67,55
5121,一職,67,56
5122,供不,67,57
5123,二是,67,65
5124,不敢,67,61
5125,下子,67,64
5126,顯見,67,65
5127,類股,67,53
5128,雪紅,67,25
5129,關卡,67,64
5130,鏈的,67,61
5131,過這,67,65
5132,過的,67,63
5133,部也,67,65
5134,運將,67,63
5135,車產,67,46
5136,起跳,67,59
5137,讓國,67,55
5138,行及,67,59
5139,蘇州,67,21
5140,能為,67,64
5141,者認,67,59
5142,美系,67,48
5143,總會,67,50
5144,紀念,67,34
5145,算是,67,66
5146,票價,67,33
5147,王雪,67,25
5148,留在,67,59
5149,的M,67,56
5150,爭的,67,60
5151,營益,67,40
5152,活的,67,57
5153,流失,67,56
5154,業轉,67,59
5155,死亡,67,39
5156,極布,67,62
5157,更能,67,61
5158,是長,67,60
5159,望未,67,64
5160,普社,67,51
5161,最有,67,62
5162,更快,67,62
5163,期增,67,59
5164,日登,67,62
5165,有優,67,62
5166,改裝,67,39
5167,放的,67,62
5168,是外,67,65
5169,新日,67,45
5170,敏感,67,60
5171,於下,67,64
5172,拉松,67,33
5173,扶植,67,54
5174,後將,66,63
5175,心力,66,56
5176,強大,66,61
5177,將擴,66,63
5178,將投,66,62
5179,家國,66,57
5180,大訊,66,53
5181,在最,66,63
5182,在政,66,61
5183,商家,66,51
5184,利金,66,50
5185,到這,66,64
5186,友善,66,49
5187,去一,66,61
5188,北富,66,44
5189,出最,66,63
5190,分子,66,39
5191,刷卡,66,35
5192,利可,66,64
5193,內政,66,42
5194,內控,66,40
5195,先是,66,63
5196,光收,66,40
5197,兌換,66,36
5198,入大,66,60
5199,來還,66,64
5200,亮麗,66,61
5201,儲備,66,35
5202,互相,66,60
5203,中美,66,39
5204,中秋,66,39
5205,二期,66,49
5206,上新,66,65
5207,高風,66,41
5208,飛安,66,15
5209,限額,66,30
5210,響應,66,56
5211,階智,66,53
5212,長廖,66,59
5213,逼近,66,63
5214,違法,66,45
5215,身的,66,61
5216,賣超,66,39
5217,賣場,66,45
5218,解除,66,48
5219,註冊,66,47
5220,行資,66,52
5221,衛生,66,38
5222,若要,66,59
5223,與銀,66,59
5224,等都,66,65
5225,突然,66,61
5226,的路,66,57
5227,的看,66,62
5228,的會,66,62
5229,界最,66,56
5230,球景,66,53
5231,王國,66,44
5232,牌價,66,36
5233,汰舊,66,44
5234,比賽,66,48
5235,業上,66,62
5236,期盼,66,63
5237,有產,66,63
5238,析度,66,39
5239,有國,66,66
5240,易所,66,49
5241,收有,66,63
5242,教學,66,49
5243,方位,66,61
5244,採訪,66,59
5245,微風,66,21
5246,引述,66,59
5247,年還,66,62
5248,廉航,65,20
5249,廠在,65,57
5250,年公,65,56
5251,家用,65,41
5252,大手,65,56
5253,天國,65,27
5254,場為,65,61
5255,大創,65,48
5256,四月,65,34
5257,圖心,65,58
5258,及金,65,57
5259,友訊,65,11
5260,口的,65,59
5261,及相,65,60
5262,及產,65,60
5263,和台,65,61
5264,化縣,65,26
5265,即日,65,54
5266,北地,65,46
5267,分的,65,62
5268,償金,65,24
5269,制晶,65,32
5270,光纖,65,29
5271,出後,65,59
5272,剩下,65,61
5273,出具,65,59
5274,兒子,65,37
5275,但隨,65,62
5276,了讓,65,59
5277,休旅,65,24
5278,不符,65,59
5279,交接,65,52
5280,主機,65,47
5281,下新,65,63
5282,人之,65,56
5283,齡化,65,48
5284,黃文,65,44
5285,體通,65,49
5286,額外,65,59
5287,長楊,65,60
5288,重返,65,55
5289,郵政,65,32
5290,運業,65,34
5291,部份,65,59
5292,逐月,65,55
5293,還包,65,63
5294,遊卡,65,22
5295,連三,65,54
5296,貼近,65,59
5297,要用,65,62
5298,裁罰,65,47
5299,行經,65,57
5300,表演,65,45
5301,行官,65,45
5302,華映,65,28
5303,與行,65,59
5304,航的,65,40
5305,與獲,65,59
5306,與智,65,52
5307,腫瘤,65,28
5308,而這,65,60
5309,聯準,65,46
5310,精測,65,8
5311,科昨,65,38
5312,知情,65,46
5313,發者,65,48
5314,的案,65,57
5315,理與,65,58
5316,生存,65,57
5317,為避,65,60
5318,為蘋,65,54
5319,永遠,65,50
5320,正案,65,41
5321,次是,65,58
5322,機票,65,34
5323,業分,65,59
5324,業一,65,63
5325,東臨,65,41
5326,查核,65,46
5327,期下,65,62
5328,收取,65,48
5329,抗體,65,23
5330,控的,65,59
5331,C產,65,59
5332,慧製,65,34
5333,或有,65,41
5334,慧生,65,30
5335,年車,64,39
5336,底的,64,59
5337,從台,64,62
5338,府應,64,52
5339,年再,64,60
5340,年仍,64,60
5341,展趨,64,60
5342,居第,64,45
5343,安裝,64,45
5344,導指,64,55
5345,季底,64,57
5346,大阪,64,47
5347,均為,64,60
5348,團副,64,58
5349,告訴,64,59
5350,及智,64,56
5351,利達,64,51
5352,匯流,64,30
5353,名列,64,58
5354,化服,64,46
5355,出自,64,55
5356,利為,64,45
5357,做起,64,59
5358,元成,64,58
5359,元之,64,60
5360,借券,64,16
5361,任期,64,43
5362,作品,64,40
5363,人有,64,61
5364,今周,64,43
5365,之冠,64,62
5366,鼎股,64,25
5367,點是,64,58
5368,額的,64,60
5369,靜鋼,64,28
5370,開創,64,55
5371,量級,64,55
5372,過關,64,55
5373,運長,64,53
5374,這類,64,56
5375,這部,64,59
5376,這塊,64,58
5377,買盤,64,49
5378,計年,64,56
5379,裕日,64,31
5380,藥開,64,33
5381,藥華,64,16
5382,萬畫,64,36
5383,萬多,64,60
5384,華信,64,20
5385,能進,64,59
5386,與一,64,60
5387,聯繫,64,54
5388,能做,64,62
5389,經貿,64,41
5390,縮水,64,55
5391,績單,64,62
5392,綠建,64,20
5393,的責,64,55
5394,的說,64,61
5395,的每,64,62
5396,發會,64,39
5397,發工,64,42
5398,的夏,64,51
5399,的困,64,63
5400,的反,64,52
5401,的健,64,43
5402,的下,64,63
5403,疲弱,64,58
5404,病人,64,33
5405,理機,64,49
5406,現優,64,61
5407,的C,64,50
5408,牌大,64,58
5409,灣發,64,58
5410,為什,64,54
5411,為不,64,61
5412,深副,64,53
5413,業銀,64,54
5414,業等,64,62
5415,有部,64,63
5416,未見,64,58
5417,晚間,64,55
5418,核定,64,47
5419,於高,64,62
5420,最為,64,64
5421,日車,64,31
5422,月才,64,60
5423,期局,64,37
5424,是用,64,60
5425,是現,64,57
5426,有好,64,57
5427,月出,64,52
5428,收約,64,62
5429,時就,64,61
5430,換成,64,49
5431,拒絕,64,45
5432,手表,64,30
5433,接器,64,28
5434,戰場,64,52
5435,引領,64,60
5436,年預,64,59
5437,幅衰,63,56
5438,年總,63,59
5439,從原,63,58
5440,年報,63,49
5441,展延,63,34
5442,契機,63,56
5443,如同,63,60
5444,在研,63,59
5445,場不,63,61
5446,啟用,63,50
5447,可見,63,55
5448,售成,63,54
5449,商在,63,59
5450,南茂,63,15
5451,勢的,63,61
5452,去化,63,57
5453,則由,63,61
5454,別的,63,61
5455,入研,63,53
5456,克服,63,56
5457,價漲,63,59
5458,入市,63,57
5459,信賴,63,54
5460,光二,63,57
5461,人資,63,53
5462,估第,63,54
5463,三菱,63,46
5464,也正,63,60
5465,二家,63,58
5466,中南,63,50
5467,鮮人,63,40
5468,領軍,63,60
5469,陸分,63,18
5470,銀髮,63,28
5471,量販,63,34
5472,逾一,63,58
5473,車品,63,40
5474,貨公,63,44
5475,視野,63,49
5476,訊科,63,53
5477,要為,63,60
5478,融合,63,50
5479,華民,63,48
5480,股配,63,57
5481,色供,63,46
5482,能化,63,33
5483,經由,63,57
5484,等級,63,56
5485,租稅,63,23
5486,的無,63,51
5487,的本,63,60
5488,的接,63,56
5489,省下,63,53
5490,率較,63,58
5491,球的,63,59
5492,產力,63,45
5493,理局,63,44
5494,熱軋,63,31
5495,為日,63,59
