編號,詞,TF,DF
58760,菱東,64,52
58761,華星,64,49
58762,航高,64,53
58763,茶的,64,41
58764,興隆,64,50
58765,艦誤,64,59
58766,華光,64,38
58767,舉證,64,56
58768,與肯,64,60
58769,芳指,64,57
58770,能針,64,64
58771,胺酸,64,25
58772,與漁,64,59
58773,致無,64,62
58774,與港,64,47
58775,能賣,64,51
58776,股除,64,58
58777,至民,64,54
58778,能裝,64,50
58779,致有,64,63
58780,腳的,64,59
58781,舊廠,64,36
58782,能知,64,57
58783,航人,64,44
58784,至到,64,59
58785,與之,64,64
58786,而變,64,64
58787,者調,64,63
58788,至人,64,56
58789,能永,64,64
58790,自下,64,60
58791,者行,64,59
58792,者約,64,62
58793,育方,64,58
58794,能太,64,56
58795,聘教,64,55
58796,職專,64,42
58797,育公,64,40
58798,聽各,64,61
58799,者打,64,62
58800,考完,64,53
58801,續被,64,62
58802,聞不,64,60
58803,義指,64,56
58804,罪案,64,51
58805,老先,64,44
58806,線進,64,58
58807,義也,64,64
58808,置入,64,59
58809,綠立,64,61
58810,續寬,64,64
58811,精銳,64,51
58812,總座,64,50
58813,練期,64,43
58814,線收,64,62
58815,經決,64,63
58816,經外,64,53
58817,級會,64,51
58818,紅棗,64,17
58819,線主,64,59
58820,維克,64,36
58821,筆錄,64,44
58822,細分,64,64
58823,等計,64,63
58824,等親,64,47
58825,等要,64,63
58826,紀以,64,63
58827,站資,64,59
58828,籲北,64,54
58829,童與,64,49
58830,立科,64,53
58831,稻草,64,52
58832,端技,64,60
58833,策出,64,64
58834,等動,64,62
58835,科聖,64,21
58836,程火,64,49
58837,站南,64,39
58838,破除,64,59
58839,程局,64,52
58840,祥指,64,54
58841,票分,64,45
58842,祭儀,64,37
58843,相遇,64,52
58844,皆較,64,62
58845,眾知,64,62
58846,的跳,64,61
58847,的賞,64,57
58848,的貧,64,59
58849,的診,64,59
58850,站A,64,60
58851,知如,64,63
58852,督年,64,47
58853,睡在,64,54
58854,盟是,64,59
58855,白為,64,31
58856,看展,64,52
58857,的汙,64,55
58858,眾募,64,53
58859,看壞,64,56
58860,的曾,64,59
58861,盛宴,64,53
58862,相助,64,58
58863,的康,64,55
58864,的寫,64,56
58865,發專,64,60
58866,的姊,64,59
58867,的取,64,61
58868,球鋼,64,54
58869,畫時,64,61
58870,由校,64,57
58871,由李,64,63
58872,病史,64,45
58873,產數,64,47
58874,生投,64,62
58875,由她,64,63
58876,界卡,64,22
58877,甜圈,64,32
58878,生加,64,58
58879,男一,64,49
58880,生作,64,58
58881,用下,64,62
58882,獄的,64,56
58883,理小,64,50
58884,瑩今,64,59
58885,瑞亞,64,32
58886,玲指,64,63
58887,球團,64,37
58888,球商,64,56
58889,玩得,64,59
58890,獎是,64,51
58891,理下,64,62
58892,熟識,64,60
58893,率保,64,55
58894,爭環,64,59
58895,營等,64,59
58896,特曼,64,28
58897,為體,64,63
58898,物技,64,55
58899,牌數,64,36
58900,照美,64,63
58901,為跨,64,62
58902,煌瑯,64,20
58903,特來,64,61
58904,為臺,64,56
58905,營在,64,63
58906,濃霧,64,49
58907,灣老,64,57
58908,為旗,64,62
58909,然受,64,64
58910,為土,64,58
58911,為元,64,60
58912,為也,64,64
58913,灣兩,64,58
58914,減逾,64,60
58915,滿是,64,62
58916,湯瑪,64,35
58917,流露,64,61
58918,港海,64,42
58919,準度,64,57
58920,溫多,64,57
58921,法醫,64,48
58922,浪網,64,63
58923,港旅,64,32
58924,況進,64,64
58925,法資,64,55
58926,法評,64,60
58927,添新,64,60
58928,洩的,64,58
58929,法繼,64,57
58930,法索,64,35
58931,液態,64,42
58932,流派,64,50
58933,油生,64,56
58934,段進,64,64
58935,沉痛,64,52
58936,法沒,64,62
58937,歐陸,64,51
58938,流域,64,39
58939,池爆,64,55
58940,洋局,64,38
58941,海交,64,46
58942,水獺,64,8
58943,此話,64,64
58944,派一,64,62
58945,治家,64,58
58946,氣機,64,50
58947,求時,64,63
58948,法依,64,54
58949,治前,64,54
58950,款者,64,53
58951,沙包,64,47
58952,永平,64,23
58953,機還,64,61
58954,段有,64,61
58955,求升,64,61
58956,櫥窗,64,51
58957,次爆,64,57
58958,母子,64,53
58959,民前,64,63
58960,母大,64,36
58961,櫃碼,64,45
58962,次比,64,59
58963,正指,64,56
58964,死忠,64,60
58965,次標,64,36
58966,款支,64,57
58967,構進,64,60
58968,機生,64,51
58969,極配,64,58
58970,次實,64,58
58971,權大,64,59
58972,次取,64,60
58973,款中,64,60
58974,機更,64,62
58975,檔壓,64,62
58976,標本,64,31
58977,模已,64,62
58978,機分,64,61
58979,業期,64,59
58980,業支,64,59
58981,標人,64,50
58982,樂公,64,51
58983,業態,64,57
58984,案若,64,60
58985,構一,64,62
58986,業再,64,61
58987,案獲,64,62
58988,有量,64,59
58989,月說,64,50
58990,架班,64,48
58991,林生,64,39
58992,時面,64,63
58993,栗市,64,29
58994,普贏,64,59
58995,校可,64,61
58996,是輕,64,63
58997,時資,64,64
58998,期權,64,30
58999,木柵,64,51
59000,柯一,64,35
59001,於遠,64,57
59002,本持,64,63
59003,新郎,64,33
59004,李培,64,31
59005,曼徹,64,46
59006,未報,64,58
59007,數調,64,57
59008,斯萊,64,39
59009,曲家,64,43
59010,會坐,64,55
59011,有勇,64,61
59012,期供,64,61
59013,有制,64,59
59014,望佳,64,64
59015,於科,64,62
59016,會信,64,50
59017,會亞,64,56
59018,放著,64,62
59019,星旗,64,42
59020,於治,64,53
59021,放瘦,64,43
59022,普先,64,52
59023,時啟,64,64
59024,新星,64,56
59025,整案,64,51
59026,新情,64,60
59027,日委,64,63
59028,明則,64,61
59029,早先,64,64
59030,日先,64,63
59031,斷升,64,61
59032,救後,64,60
59033,數報,64,59
59034,措辭,64,59
59035,收小,64,63
59036,擊最,64,61
59037,擊是,64,59
59038,數二,64,63
59039,擊性,64,49
59040,效之,64,52
59041,拉馬,64,38
59042,收上,64,63
59043,據及,64,62
59044,挾著,64,61
59045,掃瞄,64,45
59046,接案,64,37
59047,手部,64,54
59048,手邊,64,56
59049,戶透,64,63
59050,手舉,64,58
59051,應還,64,58
59052,換來,64,59
59053,成董,64,63
59054,持最,64,61
59055,打獨,64,61
59056,或直,64,60
59057,慶表,64,52
59058,括太,64,64
59059,抽屜,64,29
59060,持及,64,62
59061,愛貓,64,37
59062,拉國,64,43
59063,所收,64,62
59064,慶籌,64,39
59065,所應,64,61
59066,所思,64,59
59067,成支,64,62
59068,戶平,64,54
59069,所定,64,59
59070,把兩,64,59
59071,抗中,64,58
59072,手國,64,58
59073,找了,64,63
59074,手台,64,59
59075,所共,64,64
59076,或商,64,62
59077,憤慨,64,57
59078,戶下,64,60
59079,戰主,64,57
59080,急起,64,59
59081,成六,64,58
59082,急貶,64,56
59083,後馬,64,61
59084,怖行,64,52
59085,往香,64,59
59086,後雙,64,63
59087,愛文,64,35
59088,後連,64,64
59089,意想,64,62
59090,往都,64,62
59091,情持,64,62
59092,悲慘,64,59
59093,廚餘,64,36
59094,忍的,64,56
59095,府體,64,53
59096,徒的,64,56
59097,延表,64,49
59098,恩在,64,55
59099,度規,64,59
59100,年跨,64,54
59101,心政,64,57
59102,息也,64,64
59103,廠積,64,63
59104,志宏,64,35
59105,張永,64,35
59106,性主,64,54
59107,後展,64,62
59108,市要,64,59
59109,底盤,64,49
59110,師職,64,49
59111,從傳,64,61
59112,得兩,64,61
59113,度日,64,59
59114,度於,64,62
59115,度擔,64,62
59116,式協,64,53
59117,年幾,64,59
59118,幫她,64,59
59119,店區,64,51
59120,局高,64,59
59121,市捷,64,54
59122,庭主,64,60
59123,山醫,64,51
59124,師專,64,46
59125,展過,64,62
59126,市小,64,58
59127,平之,64,57
59128,展論,64,48
59129,將鎖,64,60
59130,巴哈,64,40
59131,對跨,64,60
59132,小貓,64,29
59133,對警,64,58
59134,局舉,64,62
59135,學館,64,35
59136,季面,64,54
59137,安達,64,48
59138,對維,64,59
59139,察與,64,61
59140,崑山,64,45
59141,將第,64,64
59142,字路,64,54
59143,射火,64,45
59144,學能,64,57
59145,存與,64,60
59146,就收,64,59
59147,少棒,64,33
59148,家爭,64,63
59149,就拿,64,60
59150,岸公,64,37
59151,子系,64,54
59152,山分,64,51
59153,定條,64,60
59154,家接,64,62
59155,就向,64,63
59156,小基,64,59
59157,嬌生,64,28
59158,官提,64,50
59159,導員,64,38
59160,實國,64,57
59161,對利,64,59
59162,對兒,64,57
59163,委關,64,59
59164,子最,64,63
59165,將僅,64,58
59166,害女,64,50
59167,對九,64,57
59168,宋島,64,47
59169,子所,64,62
59170,子成,64,59
59171,害到,64,63
59172,子安,64,56
59173,容也,64,63
59174,宇博,64,29
59175,夠順,64,60
59176,天際,64,59
59177,多電,64,63
59178,多難,64,62
59179,姓考,64,30
59180,如要,64,63
59181,孔傑,64,15
59182,失調,64,56
59183,多走,64,59
59184,塌陷,64,31
59185,外網,64,53
59186,天突,64,64
59187,場集,64,60
59188,好水,64,57
59189,外產,64,59
59190,場較,64,62
59191,她更,64,61
59192,始將,64,64
59193,好想,64,60
59194,夏洛,64,32
59195,多檔,64,58
59196,好工,64,59
59197,堂表,64,48
59198,天打,64,59
59199,外推,64,51
59200,外接,64,55
59201,太強,64,60
59202,場管,64,52
59203,塞的,64,54
59204,女參,64,42
59205,外展,64,49
59206,將A,64,61
59207,多吃,64,53
59208,團運,64,54
59209,大個,64,58
59210,培瑛,64,31
59211,夠做,64,60
59212,地規,64,61
59213,回過,64,63
59214,場支,64,60
59215,在群,64,58
59216,場升,64,57
59217,國波,64,61
59218,在柏,64,60
59219,域也,64,62
59220,地廣,64,53
59221,在寮,64,54
59222,在嚴,64,62
59223,因多,64,59
59224,善與,64,62
59225,圍下,64,62
59226,員遭,64,64
59227,問為,64,61
59228,名非,64,56
59229,售率,64,32
59230,含釣,64,52
59231,向走,64,60
59232,去長,64,61
59233,品熱,64,62
59234,受質,64,64
59235,向自,64,60
59236,和正,64,61
59237,向移,64,58
59238,品指,64,47
59239,午透,64,64
59240,售和,64,60
59241,可穿,64,44
59242,和李,64,57
59243,名發,64,62
59244,升資,64,59
59245,品帶,64,63
59246,勢領,64,60
59247,動頻,64,60
59248,動預,64,56
59249,可生,64,59
59250,午被,64,63
59251,哥分,64,25
59252,和就,64,59
59253,動軍,64,60
59254,可沒,64,63
59255,員交,64,60
59256,吃東,64,52
59257,動要,64,61
59258,力過,64,58
59259,吋廠,64,27
59260,則還,64,64
59261,同基,64,47
59262,及希,64,62
59263,名商,64,50
59264,到身,64,62
59265,原意,64,58
59266,創董,64,49
59267,司參,64,54
59268,司協,64,57
59269,化民,64,55
59270,友嘉,64,21
59271,去執,64,61
59272,叔叔,64,45
59273,反台,64,45
59274,取公,64,61
59275,助當,64,63
59276,兩間,64,54
59277,則稱,64,63
59278,勵措,64,54
59279,出股,64,58
59280,務據,64,61
59281,前特,64,60
59282,升可,64,54
59283,入財,64,56
59284,午兩,64,60
59285,卡也,64,62
59286,卡上,64,60
59287,元轉,64,63
59288,半來,64,61
59289,全行,64,55
59290,力持,64,59
59291,力拓,64,41
59292,則比,64,61
59293,化副,64,59
59294,凡的,64,60
59295,出獄,64,51
59296,動增,64,61
59297,券時,64,63
59298,前承,64,59
59299,刑案,64,53
59300,備開,64,60
59301,億表,64,42
59302,務一,64,63
59303,勇今,64,64
59304,入瞭,64,62
59305,前她,64,61
59306,助之,64,61
59307,傳表,64,53
59308,充當,64,59
59309,前同,64,60
59310,出已,64,63
59311,出學,64,58
59312,到個,64,59
59313,別克,64,29
59314,全景,64,48
59315,出合,64,63
59316,出另,64,58
59317,全提,64,57
59318,分作,64,63
59319,和P,64,60
59320,其微,64,62
59321,全感,64,60
59322,兒持,64,51
59323,元持,64,61
59324,入年,64,58
59325,保議,64,59
59326,信認,64,59
59327,位領,64,62
59328,克大,64,58
59329,位長,64,58
59330,兵分,64,56
59331,內化,64,45
59332,內加,64,56
59333,價崩,64,60
59334,傑榮,64,15
59335,你說,64,61
59336,估達,64,61
59337,及B,64,62
59338,他雖,64,63
59339,傑布,64,41
59340,人除,64,62
59341,個水,64,59
59342,作而,64,61
59343,任評,64,45
59344,信案,64,51
59345,七點,64,56
59346,份聲,64,61
59347,任聯,64,57
59348,俊明,64,24
59349,佳濱,64,41
59350,人蘇,64,61
59351,們家,64,59
59352,他聽,64,62
59353,他立,64,61
59354,個受,64,63
59355,中谷,64,36
59356,個優,64,58
59357,一遍,64,57
59358,作新,64,61
59359,加I,64,48
59360,來影,64,60
59361,人研,64,62
59362,估最,64,62
59363,不記,64,55
59364,一言,64,60
59365,一覽,64,59
59366,估成,64,56
59367,依各,64,63
59368,中線,64,53
59369,估年,64,63
59370,京清,64,45
59371,佔地,64,60
59372,位名,64,62
59373,但印,64,54
59374,亞是,64,60
59375,人彭,64,61
59376,了支,64,64
59377,一瓶,64,53
59378,以壓,64,62
59379,之機,64,62
59380,上熱,64,59
59381,並深,64,63
59382,亦已,64,63
59383,今大,64,60
59384,了感,64,62
59385,以吃,64,55
59386,以受,64,59
59387,任上,64,56
59388,京在,64,57
59389,並擁,64,64
59390,且日,64,64
59391,乎市,64,64
59392,上明,64,64
59393,並批,64,62
59394,仁上,64,62
59395,亞光,64,30
59396,下指,64,57
59397,也即,64,63
59398,中失,64,61
59399,了也,64,61
59400,世家,64,46
59401,也前,64,62
59402,中因,64,64
59403,下地,64,55
59404,並作,64,63
59405,上P,64,60
59406,o在,64,56
59407,e合,64,57
59408,齒輪,63,33
59409,黃世,63,42
59410,魔鬼,63,53
59411,黑K,63,58
59412,高民,63,58
59413,騎自,63,53
59414,驗研,63,56
59415,體園,63,41
59416,體包,63,61
59417,驗成,63,53
59418,體下,63,57
59419,騙局,63,54
59420,騙子,63,46
59421,領館,63,44
59422,領銜,63,61
59423,駐地,63,53
59424,頭角,63,59
59425,館是,63,56
59426,頭聯,63,63
59427,養學,63,54
59428,頭模,63,48
59429,陳麗,63,40
59430,頭是,63,55
59431,陸關,63,57
59432,難處,63,58
59433,面目,63,61
59434,陸金,63,55
59435,韓式,63,33
59436,陸行,63,53
59437,院裡,63,58
59438,領全,63,63
59439,隔絕,63,56
59440,韓制,63,48
59441,關責,63,54
59442,靜岡,63,33
59443,面宣,63,63
59444,門都,63,61
59445,雄是,63,61
59446,電強,63,59
59447,陸港,63,53
59448,隊正,63,63
59449,險提,63,58
59450,集思,63,60
59451,門舞,63,32
59452,電前,63,55
59453,陳抗,63,33
59454,離世,63,55
59455,防彈,63,29
59456,鑄造,63,34
59457,開朗,63,59
59458,關將,63,60
59459,鑫表,63,47
59460,長拉,63,60
59461,間店,63,49
59462,長基,63,56
59463,長參,63,58
59464,鎖死,63,56
59465,鍋物,63,29
59466,鋼管,63,32
59467,錦濤,63,32
59468,鏡報,63,44
59469,鈣質,63,21
59470,里通,63,23
59471,錄後,63,59
59472,鍾佳,63,40
59473,釋股,63,39
59474,金礦,63,38
59475,金用,63,58
59476,銷團,63,42
59477,量版,63,51
59478,重燃,63,62
59479,部訂,63,62
59480,金機,63,56
59481,野柳,63,36
59482,金方,63,61
59483,遭遣,63,56
59484,配現,63,54
59485,過銀,63,61
59486,金多,63,59
59487,部產,63,52
59488,量外,63,62
59489,金匯,63,58
59490,里及,63,47
59491,送請,63,59
59492,辦開,63,57
59493,量再,63,59
59494,過檢,63,63
59495,輕選,63,47
59496,道格,63,29
59497,遭撤,63,51
59498,輪談,63,43
59499,道明,63,56
59500,進更,63,61
59501,都上,63,63
59502,還對,63,62
59503,退歐,63,51
59504,通是,63,54
59505,速放,63,59
59506,追捧,63,58
59507,邊一,63,60
59508,道來,63,61
59509,車總,63,57
59510,辦慶,63,59
59511,載機,63,28
59512,輕朋,63,61
59513,起身,63,58
59514,軍工,63,50
59515,載事,63,48
59516,軍副,63,47
59517,車加,63,52
59518,豬隻,63,38
59519,路客,63,45
59520,豐說,63,51
59521,谷計,63,39
59522,資條,63,53
59523,資應,63,58
59524,貿往,63,57
59525,貝拉,63,45
59526,講這,63,60
59527,購及,63,58
59528,貶勢,63,56
59529,謾罵,63,51
59530,誹謗,63,51
59531,請表,63,54
59532,豐商,63,42
59533,計調,63,46
59534,設董,63,58
59535,西非,63,51
59536,見都,63,61
59537,警在,63,59
59538,計能,63,52
59539,讓價,63,48
59540,見表,63,50
59541,襲行,63,46
59542,諾在,63,61
59543,該放,63,60
59544,解產,63,58
59545,該投,63,56
59546,講不,63,57
59547,計民,63,60
59548,複訊,63,53
59549,要穿,63,54
59550,記本,63,38
59551,論一,63,60
59552,裕表,63,49
59553,話及,63,61
59554,試及,63,58
59555,訴國,63,63
59556,觀態,63,60
59557,被罵,63,54
59558,行補,63,59
59559,要手,63,60
59560,融領,63,59
59561,行簡,63,62
59562,衛的,63,59
59563,裡就,63,61
59564,血流,63,51
59565,行帶,63,52
59566,表和,63,60
59567,行南,63,50
59568,行價,63,53
59569,蒜頭,63,28
59570,藥方,63,55
59571,著與,63,61
59572,華聯,63,25
59573,萬盧,63,38
59574,蔡國,63,39
59575,蔣乃,63,32
59576,若還,63,59
59577,萬條,63,46
59578,落時,63,58
59579,落定,63,63
59580,與面,63,60
59581,至頭,63,51
59582,莎拉,63,31
59583,若用,63,58
59584,菜園,63,27
59585,莊國,63,23
59586,草地,63,54
59587,與紫,63,30
59588,與系,63,62
59589,腕表,63,27
59590,胡錦,63,32
59591,能行,63,61
59592,花冠,63,42
59593,花上,63,61
59594,能聽,63,59
59595,而起,63,62
59596,能測,63,45
59597,而調,63,61
59598,能治,63,48
59599,耀說,63,50
59600,育環,63,58
59601,胡宗,63,4
59602,罵老,63,53
59603,股外,63,60
59604,美玲,63,33
59605,續針,63,61
59606,纜車,63,30
59607,續這,63,61
59608,群歧,63,31
59609,群和,63,56
59610,美博,63,33
59611,罩在,63,61
59612,縣竹,63,60
59613,統辯,63,38
59614,與E,63,55
59615,糕點,63,49
59616,網膜,63,29
59617,緊緊,63,62
59618,編的,63,60
59619,約見,63,48
59620,紀要,63,54
59621,終目,63,60
59622,續也,63,61
59623,統泰,63,54
59624,經把,63,62
59625,統日,63,57
59626,紅牌,63,30
59627,粗糙,63,58
59628,編劇,63,43
59629,線一,63,59
59630,經受,63,61
59631,答題,63,51
59632,統卡,63,61
59633,結匯,63,42
59634,等通,63,62
59635,給不,63,61
59636,精打,63,61
59637,築結,63,53
59638,紛出,63,62
59639,立運,63,56
59640,積點,63,43
59641,節炎,63,37
59642,端組,63,59
59643,端科,63,59
59644,稱要,63,62
59645,算審,63,52
59646,稅課,63,50
59647,策已,63,59
59648,箱作,63,59
59649,穩盤,63,58
59650,等字,63,59
59651,等及,63,53
59652,站區,63,41
59653,立及,63,60
59654,程更,63,59
59655,租控,63,22
59656,程到,63,61
59657,票據,63,48
59658,示最,63,59
59659,社子,63,28
59660,確方,63,59
59661,礁岩,63,57
59662,眾透,63,62
59663,盤震,63,59
59664,示下,63,63
59665,硬整,63,52
59666,看跌,63,45
59667,的谷,63,58
59668,發討,63,62
59669,登船,63,47
59670,的盈,63,58
59671,百的,63,56
59672,直想,63,61
59673,由開,63,58
59674,的朱,63,59
59675,生證,63,53
59676,生誤,63,57
59677,當老,63,56
59678,發完,63,61
59679,監交,63,60
59680,生菌,63,27
59681,的型,63,60
59682,益下,63,58
59683,甜美,63,58
59684,的兵,63,59
59685,當民,63,59
59686,球領,63,59
59687,產減,63,47
59688,畫成,63,55
59689,琦表,63,52
59690,生推,63,56
59691,產持,63,50
59692,甚或,63,61
59693,異地,63,50
59694,用已,63,62
59695,畫和,63,62
59696,界地,63,54
59697,產季,63,46
59698,界可,63,60
59699,當亮,63,62
59700,當主,63,59
59701,生單,63,54
59702,由印,63,57
59703,用傳,63,59
59704,產主,63,54
59705,理徐,63,63
59706,珠奶,63,50
59707,現和,63,61
59708,理全,63,57
59709,物時,63,58
59710,片或,63,56
59711,然看,63,63
59712,烏茲,63,27
59713,營困,63,59
59714,然最,63,61
59715,照台,63,59
59716,濟組,63,54
59717,灣永,63,54
59718,灣樂,63,51
59719,為彰,63,57
59720,灣擁,63,62
59721,灣或,63,62
59722,為匯,63,55
59723,灣展,63,55
59724,灣實,63,63
59725,滬股,63,47
59726,灣供,63,52
59727,添財,63,28
59728,溯源,63,53
59729,港立,63,48
59730,測目,63,51
59731,滿信,63,61
59732,法運,63,55
59733,法透,63,63
59734,溯到,63,60
59735,涉毒,63,37
59736,法維,63,58
59737,步顯,63,60
59738,段路,63,59
59739,此需,63,63
59740,款額,63,52
59741,海力,63,46
59742,海人,63,46
59743,次震,63,52
59744,正軌,63,61
59745,活和,63,62
59746,活及,63,60
59747,洽公,63,54
59748,歐議,63,49
59749,洲債,63,35
59750,次連,63,61
59751,水溝,63,50
59752,泰博,63,21
59753,油大,63,58
59754,次考,63,52
59755,此活,63,59
59756,歐日,63,54
59757,次正,63,59
59758,機而,63,60
59759,步帶,63,61
59760,止已,63,63
59761,次招,63,49
59762,次執,63,60
59763,檢時,63,60
59764,止中,63,53
59765,正不,63,60
59766,機所,63,60
59767,業積,63,63
59768,格麗,63,31
59769,標成,63,62
59770,業盈,63,53
59771,機失,63,51
59772,樣式,63,58
59773,業淡,63,61
59774,業氣,63,39
59775,構完,63,61
59776,樂及,63,60
59777,標也,63,60
59778,棵樹,63,50
59779,桂盟,63,15
59780,本項,63,52
59781,木雕,63,25
59782,格特,63,45
59783,楚了,63,60
59784,會離,63,61
59785,查確,63,61
59786,林維,63,36
59787,本認,63,58
59788,查為,63,52
59789,最誠,63,56
59790,暢遊,63,60
59791,是體,63,59
59792,林毅,63,13
59793,有私,63,59
59794,期看,63,61
59795,時這,63,63
59796,期由,63,59
59797,案偵,63,50
59798,有男,63,61
59799,東有,63,62
59800,易達,63,55
59801,時觀,63,55
59802,於飛,63,60
59803,查台,63,55
59804,星計,63,46
59805,於關,63,61
59806,有流,63,61
59807,會深,63,61
59808,林宜,63,34
59809,普經,63,57
59810,時若,63,60
59811,有樂,63,57
59812,料開,63,45
59813,期政,63,56
59814,於退,63,60
59815,日解,63,56
59816,期應,63,62
59817,有採,63,59
59818,是終,63,59
59819,普產,63,33
59820,期年,63,50
59821,更接,63,59
59822,會忘,63,60
59823,時相,63,62
59824,有帶,63,61
59825,更引,63,63
59826,更年,63,44
59827,東今,63,53
59828,斑蚊,63,42
59829,星產,63,53
59830,是犯,63,52
59831,本合,63,54
59832,明產,63,46
59833,期分,63,62
59834,期六,63,53
59835,是浩,63,51
59836,期付,63,52
59837,最前,63,60
59838,料統,63,60
59839,明溱,63,37
59840,方確,63,58
59841,文生,63,46
59842,時市,63,63
59843,景台,63,29
59844,教產,63,21
59845,施暴,63,48
59846,於技,63,61
59847,方投,63,54
59848,料時,63,60
59849,日審,63,56
59850,方志,63,25
59851,是修,63,60
59852,數新,63,58
59853,是仍,63,63
59854,政期,63,63
59855,探險,63,44
59856,收帳,63,36
59857,斷了,63,60
59858,捏造,63,59
59859,攻占,63,56
59860,指開,63,51
59861,捐稽,63,44
59862,揮更,63,60
59863,或非,63,56
59864,成設,63,53
59865,或補,63,55
59866,括機,63,62
59867,接前,63,58
59868,指收,63,53
59869,接不,63,60
59870,掉一,63,61
59871,括建,63,61
59872,括對,63,62
59873,應經,63,59
59874,持去,63,58
59875,意解,63,53
59876,括不,63,63
59877,戰將,63,63
59878,戀情,63,55
59879,意給,63,59
59880,意競,63,47
59881,才及,63,57
59882,戈夫,63,31
59883,慶檔,63,45
59884,應已,63,62
59885,或參,63,62
59886,或到,63,58
59887,成企,63,58
59888,心長,63,61
59889,應分,63,58
59890,從農,63,55
59891,心被,63,63
59892,恒生,63,29
59893,快腳,63,62
59894,態及,63,60
59895,情已,63,61
59896,式轉,63,60
59897,性水,63,51
59898,從當,63,62
59899,惠也,63,62
59900,後當,63,59
59901,度軍,63,50
59902,得清,63,58
59903,幣重,63,56
59904,快感,63,57
59905,強監,63,59
59906,已關,63,54
59907,市鎮,63,41
59908,己開,63,59
59909,心學,63,61
59910,得從,63,52
59911,後強,63,62
59912,廉的,63,60
59913,已邀,63,59
59914,幸罹,63,58
59915,很差,63,60
59916,後山,63,49
59917,年組,63,47
59918,度目,63,58
59919,平紀,63,37
59920,快上,63,57
59921,常與,63,62
59922,廠正,63,60
59923,工要,63,61
59924,從印,63,62
59925,席者,63,53
59926,心了,63,60
59927,徵信,63,46
59928,年皆,63,60
59929,年班,63,37
59930,年清,63,53
59931,年流,63,56
59932,強台,63,61
59933,已立,63,61
59934,張卡,63,48
59935,庭提,63,57
59936,已移,63,55
59937,廣宇,63,35
59938,府捐,63,39
59939,度或,63,63
59940,年旺,63,62
59941,已然,63,63
59942,已沒,63,63
59943,年宏,63,48
59944,度亮,63,60
59945,幅大,63,58
59946,年力,63,60
59947,帝寶,63,43
59948,工所,63,60
59949,小馬,63,35
59950,將飛,63,60
59951,將顯,63,60
59952,工平,63,53
59953,局進,63,61
59954,常到,63,60
59955,州峰,63,45
59956,布吉,63,35
59957,席亞,63,59
59958,市去,63,54
59959,將車,63,58
59960,巴伐,63,40
59961,工來,63,56
59962,子開,63,61
59963,定該,63,61
59964,安華,63,33
59965,寬的,63,61
59966,家第,63,50
59967,學第,63,51
59968,局常,63,46
59969,密法,63,55
59970,家比,63,61
59971,對弈,63,29
59972,定水,63,62
59973,家林,63,55
59974,居台,63,57
59975,就保,63,34
59976,宇指,63,55
59977,將占,63,58
59978,季旅,63,40
59979,小人,63,52
59980,實做,63,55
59981,女高,63,38
59982,她非,63,63
59983,官及,63,61
59984,定協,63,52
59985,客們,63,56
59986,定傷,63,15
59987,定做,63,61
59988,安克,63,27
59989,定並,63,61
59990,天頒,63,58
59991,子則,63,63
59992,多開,63,61
59993,天財,63,50
59994,天繼,63,62
59995,天當,63,59
59996,多益,63,27
59997,大用,63,55
59998,始得,63,60
59999,委席,63,56
60000,外版,63,50
60001,大流,63,51
60002,始啟,63,61
60003,型高,63,51
60004,女將,63,49
60005,外拓,63,53
60006,外情,63,50
60007,夢工,63,35
60008,外廣,63,45
60009,她到,63,63
60010,如人,63,61
60011,坦誠,63,59
60012,大參,63,57
60013,多品,63,56
60014,多原,63,63
60015,大兒,63,48
60016,型線,63,23
60017,國調,63,59
60018,增大,63,61
60019,因行,63,62
60020,園航,63,45
60021,場建,63,51
60022,因自,63,58
60023,城工,63,28
60024,域國,63,52
60025,圍涵,63,63
60026,國景,63,56
60027,在憲,63,52
60028,因機,63,59
60029,在張,63,56
60030,國帶,63,60
60031,噴灑,63,47
60032,四技,63,33
60033,固守,63,54
60034,四度,63,52
60035,地做,63,60
60036,在偏,63,59
60037,在促,63,63
60038,在代,63,62
60039,圖上,63,54
60040,園也,63,61
60041,國互,63,51
60042,和雲,63,59
60043,器在,63,58
60044,名連,63,59
60045,向資,63,56
60046,受鋒,63,57
60047,取這,63,61
60048,及透,63,63
60049,史諾,63,26
60050,及辦,63,61
60051,員權,63,54
60052,善團,63,56
60053,即離,63,59
60054,受記,63,63
60055,善台,63,61
60056,善化,63,37
60057,南陽,63,35
60058,唐德,63,34
60059,和沙,63,57
60060,可結,63,61
60061,員後,63,63
60062,及聖,63,37
60063,和明,63,61
60064,周有,63,60
60065,動防,63,59
60066,和性,63,55
60067,哲則,63,56
60068,古特,63,13
60069,勢進,63,60
60070,力集,63,48
60071,向智,63,53
60072,合晚,63,53
60073,和受,63,60
60074,力轉,63,63
60075,合投,63,62
60076,助費,63,52
60077,合應,63,56
60078,到餐,63,56
60079,可安,63,61
60080,分關,63,55
60081,出開,63,61
60082,化爐,63,30
60083,口外,63,50
60084,向印,63,49
60085,受委,63,53
60086,務研,63,55
60087,分還,63,63
60088,利證,63,56
60089,券行,63,35
60090,升服,63,62
60091,同之,63,62
60092,口前,63,54
60093,力確,63,55
60094,動熱,63,56
60095,台交,63,59
